mcc,mcc_ci_low,mcc_ci_high,mcc_fixed_prev,f1,f1_ci_low,f1_ci_high,pr_auc,pr_auc_ci_low,pr_auc_ci_high,prevalence,n,flag_rate,starting_year,strategy,month
0.07472946471035802,0.046615405388923,0.10743738096897999,0.07962703515612679,0.038946162657502864,0.024290585609329143,0.054754173838155416,0.01555546620936054,0.007032067581858508,0.04468072405753787,0.0005316969850166046,114727,0.007077671341532508,2018,incremental_online,2025-08-01
0.047640333635654196,0.02218657299575861,0.08486198282225121,0.05224689852922623,0.03902439024390244,0.01842483891819755,0.0687960687960688,0.016209166652452034,0.008268939234086801,0.042039898896039665,0.000720775233807028,112379,0.002927593233611262,2018,incremental_online,2025-09-01
0.08132301815070941,0.048038302063886616,0.1303637761804469,0.08473697738894725,0.05752212389380531,0.03366515053064761,0.09052287581699346,0.01795697371390783,0.010629603325882588,0.04194174358457441,0.0005397291234461705,118578,0.0032721078108924086,2018,incremental_online,2025-10-01
0.022409900548233656,-0.0010910970138610122,0.052476223224581044,0.03321536858275576,0.011650485436893204,0.0,0.0260271779235064,0.00367240135105264,0.0018550635358868424,0.009883083043943518,0.00029211127721360207,116394,0.004132515421757135,2018,incremental_online,2025-11-01
0.08281150861552694,0.04013191671597881,0.14216401082530794,0.15289086804570348,0.0410958904109589,0.019668927217386663,0.07119357894467346,0.01383886566821085,0.005806288080543678,0.03458263824518241,0.0001578099303975149,120398,0.0022674795262379774,2018,incremental_online,2025-12-01
0.09118083881237754,-0.0001494760399279917,0.23712879662223035,0.09115030094789038,0.046511627906976744,0.0,0.1364429175475687,0.08472470472753955,0.022763052533794164,0.2214684625790571,0.000472561876070648,84645,0.0000354421407052986,2018,static_baseline,2023-01-01
0.1497870668660007,-0.00021926346445721713,0.2795244381039522,0.15788415637112782,0.12,0.0,0.2308823529411765,0.03763014291187964,0.008417639683702738,0.09848880711047707,0.0005239785692765166,76339,0.00013099464231912915,2018,static_baseline,2023-02-01
0.2342515303752107,0.08760267405598404,0.3582891013636088,0.13855070731533048,0.1388888888888889,0.029850746268656716,0.2631578947368421,0.10170253214352076,0.0462229106751042,0.19322028112968084,0.0007665275124413312,84798,0.00008254911672445105,2018,static_baseline,2023-03-01
0.15241717056885926,0.0,0.26400099199175275,0.14429444434424965,0.045454545454545456,0.0,0.13043478260869565,0.04821475392665274,0.009865293312344758,0.09798362930545215,0.0010926462367230776,78708,0.00002541037759821111,2018,static_baseline,2023-04-01
0.20372832159605173,0.0,0.32220029241191056,0.16003440243684158,0.0975609756097561,0.0,0.18823529411764706,0.10597834571586938,0.04502069639605136,0.183910123609438,0.0008922260460481338,86301,0.00005793675623689181,2018,static_baseline,2023-05-01
0.17676345265791407,0.04746443784874177,0.2866494036091514,0.12509545089998372,0.1,0.02530854430379747,0.19047619047619047,0.09264757568981219,0.036362423527986874,0.1663227693230551,0.0008747124233128835,83456,0.00008387653374233129,2018,static_baseline,2023-06-01
-0.00013630555606309913,-0.00019315461101276546,0.0,-0.00015213271662368587,0.0,0.0,0.0,0.005305071661261977,0.0013000421489314,0.03503835938581536,0.0005450643289463225,88063,0.000034066520559145156,2018,static_baseline,2023-07-01
0.11165177927939,-0.0001728982152665107,0.2208794366787792,0.06667523605633928,0.057971014492753624,0.0,0.13518141429100336,0.03812627399236298,0.013228135707512304,0.09886905573382825,0.0006913388208352237,92574,0.00005401084537775185,2018,static_baseline,2023-08-01
0.12271712497917087,-0.0001816629972095897,0.24561591295555132,0.12271302590273465,0.06896551724137931,0.0,0.16135642517186674,0.041119720446405605,0.009217909668314199,0.1139284438411759,0.0005912605004518123,89639,0.00005577929249545399,2018,static_baseline,2023-09-01
0.1307446668065162,-0.00015908368960959972,0.2554954940246195,0.05907530515280547,0.07317073170731707,0.0,0.14634146341463414,0.11056272989587157,0.060057570845861386,0.1984878256654112,0.0007950895270807493,94329,0.00007420835586086994,2018,static_baseline,2023-10-01
-0.00012176014473658532,-0.00019252279973499279,0.0,-0.00011491294383203079,0.0,0.0,0.0,0.048239533068987636,0.014743538004027392,0.12120688434223706,0.0006885348194209853,92951,0.00002151671310690579,2018,static_baseline,2023-11-01
-0.00009350064903224651,-0.00014783982458835355,0.0,-0.00009621656864768618,0.0,0.0,0.0,0.014419712996263576,0.001693847056587975,0.056733400018977975,0.0004180558313562776,95681,0.00002090279156781388,2018,static_baseline,2023-12-01
0.19099424213827246,0.07214105604710591,0.30649438325929773,0.18395479620066996,0.11764705882352941,0.02595758671708039,0.21984126984126984,0.0810628920165335,0.028749558700420536,0.15095926201168566,0.0007818527853505478,97205,0.00009258782984414381,2018,static_baseline,2024-01-01
0.11629816737710516,-0.0001671531321134436,0.2331111667514354,0.11938045796790954,0.0625,0.0,0.14931026684758028,0.026205442272523548,0.0033124987950495714,0.08904859096831991,0.0006417438028214973,91937,0.00005438506803572011,2018,static_baseline,2024-02-01
0.1008461819804552,-0.00019784251021619324,0.23795439469397148,0.10779739487772445,0.07017543859649122,0.0,0.1724137931034483,0.020663146914756653,0.005689258048540026,0.07429289532199891,0.0004894958193061147,100103,0.00007991768478467178,2018,static_baseline,2024-03-01
0.09920180510328101,-0.00020681270169462096,0.22484407508840867,0.11248684318283804,0.07407407407407407,0.0,0.17865259740259742,0.058336822300550914,0.018348466956212554,0.12009744819939788,0.00046169472744621255,97467,0.00009233894548924252,2018,static_baseline,2024-04-01
0.051126648177271514,-0.00022815411849748084,0.12989174209406582,0.05664083521832022,0.024691358024691357,0.0,0.0714500860585198,0.016195938549554915,0.005733286221986091,0.0429867820148531,0.0007514633760480937,101136,0.00004943838000316406,2018,static_baseline,2024-05-01
0.04111492779204833,-0.00028349902397127586,0.13152566981272942,0.04281233250471128,0.02702702702702703,0.0,0.08270108886547253,0.03514189142322537,0.013819522143215203,0.08873632378736074,0.0006595502881727413,98552,0.0000913223475931488,2018,static_baseline,2024-06-01
0.05033943654301952,-0.00023680847040688987,0.15140501246714794,0.06336671597084402,0.0196078431372549,0.0,0.07547169811320754,0.03196043378942786,0.011442721413219104,0.07850458568585383,0.000956564177647633,102450,0.00003904343582235237,2018,static_baseline,2024-07-01
0.0733905343602332,-0.0002771280737875741,0.16626606318545697,0.08379090932126504,0.04395604395604396,0.0,0.10531975099037919,0.031032261572447976,0.009802356666044752,0.08227090021384517,0.0007932208636433988,103376,0.00008706082649744622,2018,static_baseline,2024-08-01
0.14873557557042263,-0.00015114260100024238,0.2976710969835405,0.16067515272453575,0.09230769230769231,0.0,0.19740057995029,0.0852470602987301,0.02621618810322502,0.17698379484082974,0.0005753568700586269,100807,0.00006943962224845496,2018,static_baseline,2024-09-01
0.09894298689199965,-0.00009750579156054539,0.24267784769980277,0.09892555976860348,0.03773584905660377,0.0,0.11190476190476208,0.029140705844560487,0.002899294908878376,0.08607837880585464,0.0004895044487316076,104187,0.000019196252891435593,2018,static_baseline,2024-10-01
0.24738008858015118,0.0,0.3778867288210765,0.24736516223025143,0.11538461538461539,0.0,0.25,0.0855991911692556,0.011593276380478308,0.18470074163102015,0.0004798652460043873,102112,0.00002937950485741147,2018,static_baseline,2024-11-01
0.18396949497837692,0.05298966883400818,0.32216700212389343,0.18395446258937495,0.11940298507462686,0.03076923076923077,0.22865424430641823,0.09522776536011793,0.03515914034073307,0.1932692999580186,0.0005513606459330143,107008,0.00007476076555023923,2018,static_baseline,2024-12-01
-0.00024484268548292877,-0.0003160993083132474,-0.00016322468733923683,-0.00022523499812176757,0.0,0.0,0.0,0.045806957061637385,0.02565471231646636,0.09288603403069227,0.0007205076807966229,108257,0.00008313550163037956,2018,static_baseline,2025-01-01
0.0463248153926061,-0.0002587730028717098,0.1394074496923222,0.04860503827796328,0.0273972602739726,0.0,0.08110884857460202,0.05411285555744211,0.023891308011372805,0.12387658474036758,0.0006645454911595312,99316,0.000070482097547223,2018,static_baseline,2025-02-01
0.08010912076412677,-0.00025348888797968724,0.1826756289667709,0.09136590793082298,0.05825242718446602,0.0,0.1359556443936798,0.04143539181694397,0.02026562231944983,0.1040837481735876,0.0007847523520020205,110863,0.00014432227163255548,2018,static_baseline,2025-03-01
0.0868487473732791,-0.0002126336079027505,0.1884060934247792,0.09509174463121474,0.07142857142857142,0.0,0.15892857142857147,0.03576063220440632,0.011801128030025565,0.0867825777466312,0.0004070568861998464,108093,0.00011101551441813994,2018,static_baseline,2025-04-01
0.12108095601566905,-0.00018042643688754822,0.26555512899139255,0.13982249468469987,0.09523809523809523,0.0,0.21547945205479455,0.04923587962061149,0.017991387383095088,0.12076510856499648,0.00045543440405068717,111981,0.00010716103624722052,2018,static_baseline,2025-05-01
0.026195220461697435,-0.0003812722692452849,0.08091708485385628,0.03006287117145742,0.02564102564102564,0.0,0.07808670203036404,0.02580066462890626,0.011349784198800164,0.05687483697063885,0.0004444928246158312,110238,0.0002630671819154919,2018,static_baseline,2025-06-01
0.13437195741550012,0.04310591118255705,0.2311286877664802,0.14400472408559795,0.12631578947368421,0.04121628657711132,0.21528966425279794,0.027434248125246308,0.008659181370485151,0.06470667164399502,0.00055685585264202,114931,0.0002697270536234784,2018,static_baseline,2025-07-01
-0.00031942415298854724,-0.00038525681717384546,-0.00024553366725277884,-0.0003305889130266374,0.0,0.0,0.0,0.02096383943546455,0.008558794173356105,0.04689453808073284,0.0005316969850166046,114727,0.00019175956836664428,2018,static_baseline,2025-08-01
-0.0003492427777848246,-0.00043148823548506363,-0.0002775413705439024,-0.0003200107045898143,0.0,0.0,0.0,0.017471670144789966,0.007692160284427966,0.037911735347453096,0.000720775233807028,112379,0.00016907073385596954,2018,static_baseline,2025-09-01
0.08946285335593294,0.021030017138539178,0.1673488875768721,0.09247904679757982,0.08421052631578947,0.020393008688623964,0.15857915688476068,0.03319451521932839,0.013874565624833836,0.08472927946461624,0.0005397291234461705,118578,0.00026143129416923884,2018,static_baseline,2025-10-01
0.04139703219077659,-0.0002403140358564588,0.14263137842035234,0.05687508819912814,0.0392156862745098,0.0,0.12772895467160036,0.013396447162568362,0.0020649438932656863,0.049109769469741785,0.00029211127721360207,116394,0.00014605563860680104,2018,static_baseline,2025-11-01
-0.0001492955703292202,-0.00018472777222700528,-0.00010862487408543509,-0.0003693966306101126,0.0,0.0,0.0,0.00975461053089267,0.0016324370297891545,0.033604286926706216,0.0001578099303975149,120398,0.00014119835877672386,2018,static_baseline,2025-12-01
0.10353657998963332,0.0514446017881498,0.16840171625515096,0.11918352494889767,0.0855614973262032,0.042945584881068755,0.13835801347161342,0.019039523935419994,0.007151055723586618,0.06011855012090968,0.000472561876070648,84645,0.0017366648945596314,2021,incremental_online,2023-01-01
0.09703804168356775,0.054785206585512024,0.14682516746772795,0.10172743553512253,0.05825242718446602,0.03322964443031652,0.08719719578805113,0.021119196633456155,0.010682817683907891,0.043590827816010744,0.0005239785692765166,76339,0.004873000694271604,2021,incremental_online,2023-02-01
0.11615550686048796,0.06484695916340685,0.17537029423152864,0.08074478706364531,0.10236220472440945,0.0588173763229141,0.1538910505836576,0.04574958256754464,0.02033931110469225,0.1014593647444161,0.0007665275124413312,84798,0.002228826151560178,2021,incremental_online,2023-03-01
0.10925684633132314,0.07587745303074497,0.15242299440785065,0.08354628240813895,0.07917383820998279,0.055926670015067806,0.10874822230670667,0.02647420519399385,0.01729381057806646,0.04921318936341907,0.0010926462367230776,78708,0.00628906845555725,2021,incremental_online,2023-04-01
0.1105218266871833,0.08234882591391375,0.13655286162155741,0.09159234717402107,0.058823529411764705,0.04410273753418282,0.07192149612458223,0.04265965557507931,0.021659607658494406,0.08093981870206918,0.0008922260460481338,86301,0.01132084216868866,2021,incremental_online,2023-05-01
0.14767054233527427,0.09741786658639524,0.18659312351464416,0.12730853627015015,0.10108303249097472,0.06685078513374891,0.12788843392507493,0.03942970920258339,0.021373107323498747,0.06601919605638748,0.0008747124233128835,83456,0.005763516104294478,2021,incremental_online,2023-06-01
0.061085735471571354,0.03178909685993802,0.0945760600529385,0.06396160827848334,0.03460207612456748,0.019418511883100526,0.053876327001244805,0.015579097086776163,0.0068262109882238665,0.05549636440056963,0.0005450643289463225,88063,0.006018418632115645,2021,incremental_online,2023-07-01
0.05936522814524568,0.030764997652973233,0.09387511735799832,0.051913691891829934,0.03859649122807018,0.02034200891724363,0.0609428981794185,0.02970071083658995,0.00994105496766778,0.07741208070644699,0.0006913388208352237,92574,0.005465897552228488,2021,incremental_online,2023-08-01
0.12111677384543111,0.09068321466879661,0.15644829896533927,0.12292302784238905,0.06201550387596899,0.046929225141427326,0.08046182729324791,0.14412689104742898,0.07004096033147465,0.28198944568086487,0.0005912605004518123,89639,0.008043373977844465,2021,incremental_online,2023-09-01
0.13556405808088892,0.1008118675373184,0.18155384919247658,0.12040170242974092,0.09386281588447654,0.06963280621817207,0.12528251668920984,0.10326897807186126,0.04503650967259702,0.18181374398471828,0.0007950895270807493,94329,0.0050779717796223854,2021,incremental_online,2023-10-01
0.13278495421773662,0.09057354978358836,0.17788956916854212,0.13534463336563932,0.08264462809917356,0.0571969696969697,0.10898050092452514,0.03827983509300048,0.022398334802502286,0.0797444954554008,0.0006885348194209853,92951,0.0058202708954180156,2021,incremental_online,2023-11-01
0.038833024625590934,0.005199794330116938,0.07157111360943948,0.04754925696995999,0.020168067226890758,0.003383667469961886,0.03717472118959108,0.00812893155189525,0.004135216871295539,0.0190576057593877,0.0004180558313562776,95681,0.005800524660068352,2021,incremental_online,2023-12-01
0.15502552886263646,0.10056321692008212,0.20909676604816582,0.12496606792680834,0.11538461538461539,0.07433302789476467,0.15591749782124528,0.08613427568635795,0.04306358163417604,0.15575881090852328,0.0007818527853505478,97205,0.0040327143665449304,2021,incremental_online,2024-01-01
0.11624616460895369,0.07534665745103543,0.15483274885168813,0.11347218593463636,0.072992700729927,0.04718348397381562,0.0957605674979082,0.041017269861767215,0.023430189694724792,0.09140486193583014,0.0006417438028214973,91937,0.005318859653893427,2021,incremental_online,2024-02-01
0.09500906617478667,0.051779635334842276,0.13654841729455278,0.1038377797943978,0.061611374407582936,0.0345615468409586,0.0871609722661605,0.043182354054255585,0.011159208874233852,0.10746778030230791,0.0004894958193061147,100103,0.003726162053085322,2021,incremental_online,2024-03-01
0.08979281424442505,0.0568277652332491,0.12400981874597414,0.10338903357527764,0.04171779141104295,0.026546822742474916,0.05783573132378189,0.04002798530812332,0.015594170418334236,0.0823454170559838,0.00046169472744621255,97467,0.007900109780746303,2021,incremental_online,2024-04-01
0.10557790895718383,0.07218279358044113,0.14237275175071443,0.08299033940500547,0.06548431105047749,0.04436960276338515,0.08851357474606353,0.020603550293623412,0.012901982979837356,0.03524994348926409,0.0007514633760480937,101136,0.006496203132415757,2021,incremental_online,2024-05-01
0.12738142179738204,0.09060816490769914,0.1686212439957913,0.12329704399050603,0.07097591888466413,0.051139295848299626,0.09328558840324298,0.03360768970918091,0.020546091543854884,0.06925761381459206,0.0006595502881727413,98552,0.007346375517493303,2021,incremental_online,2024-06-01
0.10102803090575445,0.06277004757528039,0.14292469118955348,0.0932272183850803,0.07787610619469026,0.048690947436729394,0.10935818199969143,0.02778458704133374,0.017640270913347505,0.046190557848552846,0.000956564177647633,102450,0.004558321132259639,2021,incremental_online,2024-07-01
0.09052235888935897,0.06186194440412962,0.1256923018570903,0.08570205481120854,0.055089820359281436,0.03794700574459861,0.07583083411162095,0.02016358099035604,0.011170208283338735,0.04831969044885765,0.0007932208636433988,103376,0.007284089150286333,2021,incremental_online,2024-08-01
0.0763431823530561,0.046223452823131554,0.11145336633105493,0.07842713088553471,0.04092071611253197,0.024901219193456635,0.05891013200534613,0.030772689174098297,0.013940300392486388,0.08155562509500026,0.0005753568700586269,100807,0.007182040929697342,2021,incremental_online,2024-09-01
0.08193193238570826,0.0434318440247481,0.13147826286054248,0.09164972655832469,0.05569620253164557,0.029610042735042738,0.09194063565031309,0.05643279732526711,0.009291574755415158,0.11859287524761594,0.0004895044487316076,104187,0.003301755497326922,2021,incremental_online,2024-10-01
0.04236441767286937,0.017434665651742325,0.07621581259280648,0.04739342177115012,0.02456140350877193,0.010692825154475538,0.04461801929743954,0.026859836451408485,0.004002906148296623,0.07339472824175787,0.0004798652460043873,102112,0.005102240676903792,2021,incremental_online,2024-11-01
0.14221054144796072,0.09992939147120657,0.18641391153480227,0.14844953817664353,0.09929078014184398,0.06944444444444445,0.13026141571889324,0.08036797548975998,0.04437374867536311,0.15762720578746386,0.0005513606459330143,107008,0.003401614832535885,2021,incremental_online,2024-12-01
0.1414823302172808,0.09436548623250163,0.1923079589310138,0.1325728108482832,0.11797752808988764,0.07928697120582039,0.1608710432585702,0.05638949374997519,0.03709449428958445,0.09564937605959677,0.0007205076807966229,108257,0.002567963272582835,2021,incremental_online,2025-01-01
0.1253722202895771,0.08650546358603141,0.16452305953821844,0.10679541635058115,0.08713692946058091,0.060866044710438306,0.1161303707669656,0.034574525096969504,0.019365692580182177,0.06532534191361457,0.0006645454911595312,99316,0.004188650368520681,2021,incremental_online,2025-02-01
0.133614336063786,0.08563784678562239,0.19022677830991308,0.11321962589360116,0.13043478260869565,0.08327702702702702,0.18588856781650714,0.07025220375033914,0.034345852907640695,0.11984913815064571,0.0007847523520020205,110863,0.0012898803027159647,2021,incremental_online,2025-03-01
0.06581643081504464,0.038330053862584514,0.09414989961112172,0.08276335831724872,0.03125,0.01876177811279965,0.044260297804287696,0.011823819670570017,0.007547927872674137,0.02576363055355393,0.0004070568861998464,108093,0.006697936036561109,2021,incremental_online,2025-04-01
0.07191834278724293,0.03562795452782639,0.11126602865388767,0.08296627952480436,0.04152249134948097,0.021164021164021163,0.06386488076383548,0.020934564503478234,0.009611542094740308,0.06297576383342582,0.00045543440405068717,111981,0.004706155508523767,2021,incremental_online,2025-05-01
0.09367963093750015,0.05624567978036738,0.14023983321822128,0.10962799945814583,0.05668016194331984,0.03427668013770394,0.08404552238805972,0.015759076163375813,0.009235885078906422,0.03663336856801912,0.0004444928246158312,110238,0.004036720550082549,2021,incremental_online,2025-06-01
0.14527189172306026,0.09676954663770189,0.20197670773867427,0.1487296440405925,0.11960132890365449,0.08018394648829431,0.16613418530351437,0.05469196458408154,0.025578718194771935,0.12049351174838097,0.00055685585264202,114931,0.00206210682931498,2021,incremental_online,2025-07-01
0.07450523338094057,0.049669972810828855,0.10434258796947078,0.07947919925600223,0.04071246819338423,0.027111080262287583,0.057159752205744326,0.024071411524398425,0.013952513218764171,0.05246118013629189,0.0005316969850166046,114727,0.0063193494120825965,2021,incremental_online,2025-08-01
0.027901240919103246,0.004333329750823907,0.055642442700274956,0.030715716804245344,0.022779043280182234,0.004523371848739496,0.04349505710720799,0.004806691989505117,0.002714998036256645,0.014370562144071494,0.000720775233807028,112379,0.003185648564233531,2021,incremental_online,2025-09-01
0.07457612841735745,0.041694484857983445,0.11473634511782595,0.07866863541474561,0.047058823529411764,0.02662119059596133,0.0728223891135503,0.018439778606382243,0.009051165609852635,0.043655947452371,0.0005397291234461705,118578,0.004478065071092445,2021,incremental_online,2025-10-01
0.05603744282184549,0.024557742421945316,0.08699972739238747,0.08047030233931853,0.023622047244094488,0.010805441202792197,0.03637653052363449,0.013726167144486448,0.004311469645496891,0.07189042860314694,0.00029211127721360207,116394,0.006254617935632421,2021,incremental_online,2025-11-01
0.0889501680419097,0.02940528278226777,0.15222423060285176,0.1579730361857881,0.046875,0.015746487571406516,0.08164101706256273,0.01577910821178993,0.004555672666875491,0.048306115629872484,0.0001578099303975149,120398,0.0019684712370637387,2021,incremental_online,2025-12-01
0.2446484622243102,0.17705263801886814,0.3190441156264726,0.27822373479601925,0.2,0.14431139307427965,0.2628646616541353,0.20635723031872302,0.10948174885107456,0.33992711020206207,0.000472561876070648,84645,0.00177210703526493,2021,static_baseline,2023-01-01
0.21514360509406671,0.13926803815670907,0.2859389781173347,0.2247314727543984,0.17435897435897435,0.11163554230894612,0.23530920060331825,0.182650274705475,0.08655211378471597,0.3210776371854953,0.0005239785692765166,76339,0.002030416955946502,2021,static_baseline,2023-02-01
0.22092369895242833,0.15314589412913493,0.29457956522442613,0.17835358936576565,0.19591836734693877,0.13137729895132758,0.25985052173356377,0.16668374457701363,0.08500349752508203,0.26270103111478255,0.0007665275124413312,84798,0.0021226915729144554,2021,static_baseline,2023-03-01
0.1622065144951325,0.10120542371266075,0.2270006064143696,0.1059105930665802,0.16037735849056603,0.10054469273743018,0.22355309389029868,0.13197414224799203,0.06487720230263715,0.2158937436679518,0.0010926462367230776,78708,0.0016008537886872999,2021,static_baseline,2023-04-01
0.2513438275700341,0.18393658609430436,0.3206426645131602,0.22949258563583852,0.24186046511627907,0.17752108502393435,0.3026268656716419,0.19259882142558107,0.11820426032852947,0.3037698411304099,0.0008922260460481338,86301,0.0015990544721382139,2021,static_baseline,2023-05-01
0.3296689172356247,0.25002941667457595,0.4007578382680057,0.3103963000778264,0.3119266055045872,0.23695174493752694,0.3727977371973005,0.2256948900679641,0.14730516534596966,0.32736851930395927,0.0008747124233128835,83456,0.0017374424846625766,2021,static_baseline,2023-06-01
0.15419120934209055,0.0941698118318835,0.22655044159214585,0.16289934734822323,0.13872832369942195,0.08588246199480906,0.20610034773969202,0.07520380096099274,0.037533445446418234,0.17543892748366327,0.0005450643289463225,88063,0.0014194383566310481,2021,static_baseline,2023-07-01
0.23317306175677485,0.15314747495747827,0.3044122100638964,0.218945176184508,0.21395348837209302,0.14138078902229845,0.27657215301954,0.1154349354251475,0.06370640305161633,0.21386895016758597,0.0006913388208352237,92574,0.001631127530408106,2021,static_baseline,2023-08-01
0.25222557243317356,0.1717349789583785,0.33258096936878184,0.2546812379031591,0.22009569377990432,0.14881086035055563,0.29127224919093847,0.12640978756718263,0.06920801009862501,0.2553721415218006,0.0005912605004518123,89639,0.0017403139258581645,2021,static_baseline,2023-09-01
0.2756540511565524,0.20772238876710264,0.3396997012233821,0.24803130101495036,0.25862068965517243,0.19553392330383482,0.31459896224056016,0.23556636910901327,0.1673136821296492,0.34062486342173737,0.0007950895270807493,94329,0.0016643874100223685,2021,static_baseline,2023-10-01
0.2627633345392945,0.1820295403507765,0.3301010910567726,0.2690193467406064,0.23684210526315788,0.16715191784959227,0.29787745499181667,0.1553605328463857,0.09090680622793544,0.258318647987199,0.0006885348194209853,92951,0.0017643704747662746,2021,static_baseline,2023-11-01
0.11510678057148688,0.058927927780355306,0.18584509863180765,0.1492350309030792,0.09424083769633508,0.047591362126245845,0.15390625000000002,0.033780909099850306,0.016618414145247607,0.07967467501177586,0.0004180558313562776,95681,0.001578160763369948,2021,static_baseline,2023-12-01
0.2012870683179807,0.1403802445971703,0.2571246979910691,0.15841789446660762,0.18050541516245489,0.12746539042571634,0.22849142753076465,0.15496411799366647,0.0802019934563569,0.25439101229905353,0.0007818527853505478,97205,0.002067794866519212,2021,static_baseline,2024-01-01
0.16545602430751197,0.10303008176992126,0.23186206675222293,0.15063535735489825,0.1440677966101695,0.08864710789766407,0.20445144356955383,0.08473315107580162,0.04255681000982123,0.15072374883891582,0.0006417438028214973,91937,0.001925231408464492,2021,static_baseline,2024-02-01
0.14429260862653112,0.08608088407424148,0.1985419818562841,0.16059535262982452,0.11235955056179775,0.06732396257665965,0.15691229560416226,0.09661191402431145,0.03945764109886058,0.18882994044243478,0.0004894958193061147,100103,0.0021777569103823063,2021,static_baseline,2024-03-01
0.23704836963221088,0.17285375031968908,0.29844459590347816,0.2661320437252316,0.18181818181818182,0.13329457364341085,0.22836902057203326,0.19173883150979704,0.09927928921605927,0.30229272469086516,0.00046169472744621255,97467,0.002134055629084716,2021,static_baseline,2024-04-01
0.1451935162478714,0.09246566869192308,0.2128734174483911,0.1335307242148672,0.13385826771653545,0.08524681457720752,0.19406191697761196,0.05762264074370238,0.03138508874318946,0.12676593090444926,0.0007514633760480937,101136,0.0017600063281126405,2021,static_baseline,2024-05-01
0.18218910051357662,0.12325121091184944,0.2483614526293806,0.18145780583804444,0.15331010452961671,0.10728170642009037,0.20670833333333336,0.10387769543981398,0.062166294181827765,0.19841125290792075,0.0006595502881727413,98552,0.0022526179072976703,2021,static_baseline,2024-06-01
0.1714791140985487,0.11776967762116403,0.23050583468950483,0.14951698106762884,0.16025641025641027,0.10903659233847912,0.21279272046032385,0.08017756846348832,0.050748342538970516,0.13905915420333534,0.000956564177647633,102450,0.0020888238164958515,2021,static_baseline,2024-07-01
0.1463482733171441,0.09326161344116948,0.209026421421723,0.14939498164730378,0.13636363636363635,0.0869394714407502,0.19157104151725238,0.10269908994855659,0.06117371580365058,0.18604413211268556,0.0007932208636433988,103376,0.0017605633802816902,2021,static_baseline,2024-08-01
0.2325207909465975,0.1641226480025073,0.30338266643376793,0.23610842302477208,0.1953125,0.14053142823193918,0.25584430746240777,0.25452610452704333,0.16116321457232247,0.3672829205761663,0.0005753568700586269,100807,0.0019641493150277262,2021,static_baseline,2024-09-01
0.1798303160406945,0.11727845321146557,0.2488380198137583,0.19911535532822863,0.1417910447761194,0.09471234079929731,0.19568511198945984,0.07632120994289264,0.035964888869560924,0.1502984265144116,0.0004895044487316076,104187,0.002082793438720762,2021,static_baseline,2024-10-01
0.1179899031347333,0.060980457972641934,0.16749419564053167,0.1309593747926853,0.08873720136518772,0.04538579747654481,0.1246164908916587,0.053828052786588663,0.026623727013205558,0.12273678383314506,0.0004798652460043873,102112,0.002389533061736133,2021,static_baseline,2024-11-01
0.18639294384057034,0.13970334983522925,0.25762176104506285,0.19176349332304135,0.15017064846416384,0.11180340557275542,0.20480296374008267,0.09803891219981072,0.04797912630147751,0.195620262056514,0.0005513606459330143,107008,0.0021867523923444977,2021,static_baseline,2024-12-01
0.2011572970629279,0.13807693319327674,0.26061322088015065,0.18900431601116766,0.1728395061728395,0.1199968454258675,0.22439191451794577,0.09568232117119299,0.05675582940015639,0.15846402707934779,0.0007205076807966229,108257,0.0022723703778970415,2021,static_baseline,2025-01-01
0.1783714488990727,0.12501450881907056,0.23364673696000093,0.16258935150142487,0.14965986394557823,0.10342701413728497,0.19587362991618312,0.11316044963919548,0.05920666851279655,0.20737338947894698,0.0006645454911595312,99316,0.002295702605823835,2021,static_baseline,2025-02-01
0.2032197872089074,0.1563465658183889,0.2599245690084712,0.18759314164869725,0.1791044776119403,0.1365052354755436,0.22678986710963456,0.1193245504756929,0.07791313384484803,0.20364588916713067,0.0007847523520020205,110863,0.0022369952103046104,2021,static_baseline,2025-03-01
0.14598203700648635,0.0873809341837171,0.2074421083490228,0.1731944485184636,0.11155378486055777,0.06917855806744695,0.15751156105486816,0.06815819878806913,0.03679863577000537,0.14583591235694196,0.0004070568861998464,108093,0.001915017623712914,2021,static_baseline,2025-04-01
0.1654375715742882,0.10666110407398785,0.23485478151521108,0.19245689530897722,0.12811387900355872,0.0829880058918426,0.1796953125,0.08139812023895383,0.04055926714736793,0.1857463331034839,0.00045543440405068717,111981,0.0020539198614050597,2021,static_baseline,2025-05-01
0.16919453268751178,0.10678684549257911,0.23179144968439674,0.18956391586036406,0.125,0.08261336181937982,0.1730968858131488,0.11503630967042183,0.050717616332124474,0.2238211321842529,0.0004444928246158312,110238,0.0023131769444293257,2021,static_baseline,2025-06-01
0.1687844810650144,0.11528951122891472,0.21661450024686252,0.1763210013472339,0.13105413105413105,0.09255050505050505,0.16862930096559228,0.11560574479815447,0.04710282375568142,0.1941559184072088,0.00055685585264202,114931,0.0024971504641915585,2021,static_baseline,2025-07-01
0.12396653793515183,0.07404852294540334,0.17818425005528862,0.13439033813924955,0.09696969696969697,0.06059090909090909,0.13961794019933557,0.06925582190283343,0.03513794067176424,0.1580417010539162,0.0005316969850166046,114727,0.0023446965404830596,2021,static_baseline,2025-08-01
